CategoryString,_raw,_time,action,app,bid,bunit,category,change_type,city,country,cve,cvss,cvss_base_score,cvss_temporal_score,cvss_temporal_vector,cvss_vector,cwe,dest,dest_asset_id,dest_asset_tag,dest_bunit,dest_category,dest_city,dest_country,dest_dns,dest_ip,dest_is_expected,dest_lat,dest_long,dest_mac,dest_nt_host,dest_owner,dest_pci_domain,dest_port,dest_port_proto,dest_priority,dest_requires_av,dest_service,dest_should_timesync,dest_should_update,dns,enabled,end_time,eventtype,host,ids_type,index,ip,is_expected,lat,linecount,long,mac,name,nessus_os,nessus_plugin_id,nt_host,object,object_category,os,osvdb,owner,pci_domain,priority,product,protocol,protocol_name,punct,range,requires_av,result,severity,severity_id,should_timesync,should_update,signature,signature_family,signature_id,source,sourcetype,splunk_server,splunk_server_group,src,src_asset_id,src_asset_tag,src_bunit,src_category,src_city,src_country,src_dns,src_ip,src_is_expected,src_lat,src_long,src_mac,src_nt_host,src_owner,src_pci_domain,src_priority,src_requires_av,src_should_timesync,src_should_update,start_time,status,status_description,subject,ta_windows_security_CategoryString,tag,tag::action,tag::app,tag::dest_requires_av,tag::dest_should_timesync,tag::dest_should_update,tag::eventtype,tag::is_expected,tag::requires_av,tag::should_timesync,tag::should_update,tag::signature,tag::sourcetype,threat_intel_source,timestamp,transport,user_type,vendor,vendor_product,xref
,"start_time=""Thu Feb 20 05:09:48 2020"" end_time=""Thu Feb 20 05:09:48 2020"" dest_dns=""HOST-003"" dest_mac=""74:c2:0a:56:49:99"" dest_ip=""10.11.36.19"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""4.3"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P"" dest_port_proto=""msrdp (3389/tcp)"" severity_id=""4"" signature_family=""General"" signature_id=""10989"" signature=""Common Platform Enumeration (CPE)"" bid=""32319"" cve=""CVE-2015-8539"" cve=""CVE-2017-12192"" cve=""CVE-2017-13098"" osvdb=""17131"" osvdb=""8230"" xref=""OSVDB:17131"" xref=""OSVDB:8230"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:31:43.000+0000,,,32319,,,,,,"CVE-2015-8539
CVE-2017-12192
CVE-2017-13098",4.3,4.3,,,CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P,,HOST-003,,,,,,,HOST-003,10.11.36.19,false,,,74:c2:0a:56:49:99,,,untrust,3389,msrdp (3389/tcp),,false,,false,false,,,Thu Feb 20 05:09:48 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",10989,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","17131
8230",,,,Nessus,,,Err:509,,,,critical,4,,,Common Platform Enumeration (CPE),General,10989,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 05:09:48 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:17131
OSVDB:8230"
,"start_time=""Thu Feb 20 05:19:23 2020"" end_time=""Thu Feb 20 05:19:23 2020"" dest_dns=""HOST-003"" dest_mac=""60:6e:74:df:78:fb"" dest_ip=""10.11.36.25"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""2.6"" cvss_temporal_score=""2.2"" cvss_temporal_vector=""CVSS2#E:F/RL:W/RC:ND"" cvss_vector=""CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N"" dest_port_proto=""general (0/tcp)"" severity_id=""4"" signature_family=""Settings"" signature_id=""11620"" signature=""Terminal Services Encryption Level is Medium or Low"" bid=""74933"" cve=""CVE-2017-17382"" osvdb=""299"" xref=""OSVDB:299"" xref=""IAVB:2013-B-0083"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:30:38.000+0000,,,74933,,,,,,CVE-2017-17382,2.6,2.6,2.2,CVSS2#E:F/RL:W/RC:ND,CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N,,HOST-003,,,,,,,HOST-003,10.11.36.25,false,,,60:6e:74:df:78:fb,,,untrust,0,general (0/tcp),,false,,false,false,,,Thu Feb 20 05:19:23 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",11620,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",299,,,,Nessus,,,Err:509,,,,critical,4,,,Terminal Services Encryption Level is Medium or Low,Settings,11620,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 05:19:23 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:299
IAVB:2013-B-0083"
,"start_time=""Thu Feb 20 04:36:27 2020"" end_time=""Thu Feb 20 04:36:27 2020"" dest_ip=""10.11.36.21"" os=""Microsoft Windows XP Professional SP3"" dest_port_proto=""epmap(135/tcp)"" severity_id=""1"" signature_id=""34418"" signature=""Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness"" dest_nt_host=""HOST-003"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:29:29.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,,10.11.36.21,false,,,,HOST-003,,untrust,135,epmap(135/tcp),,false,,false,false,,,Thu Feb 20 04:36:27 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,Microsoft Windows XP Professional SP3,34418,,,,Microsoft Windows XP Professional SP3,,,,,Nessus,,,Err:509,,,,low,1,,,Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness,,34418,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 04:36:27 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 04:54:14 2020"" end_time=""Thu Feb 20 04:54:14 2020"" dest_dns=""HOST-003"" dest_nt_host=""ops-sys-001"" dest_mac=""73:09:b0:ec:6a:35"" dest_ip=""10.11.36.10"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""2.6"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:N/A:N"" dest_port_proto=""el-random(2324/tcp)"" severity_id=""0"" signature_id=""11026"" signature=""Unknown Service Detection: Banner Retrieval"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:29:03.000+0000,,,,,,,,,,2.6,2.6,,,CVSS2#AV:N/AC:H/Au:N/C:P/I:N/A:N,,HOST-003,,,,,,,HOST-003,10.11.36.10,false,,,73:09:b0:ec:6a:35,ops-sys-001,,untrust,2324,el-random(2324/tcp),,false,,false,false,,,Thu Feb 20 04:54:14 2020,nessus nessus_plugin_avail nessus_system_version nessus_unauthorized_wireless_device,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",11026,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,informational,0,,,Unknown Service Detection: Banner Retrieval,,11026,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 04:54:14 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 05:21:53 2020"" end_time=""Thu Feb 20 05:21:53 2020"" dest_dns=""HOST-003"" dest_mac=""fb:69:33:d1:44:a4"" dest_ip=""10.11.36.29"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""4.3"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P"" dest_port_proto=""el-random(2324/tcp)"" severity_id=""0"" signature_family=""General"" signature_id=""12258"" signature=""Additional DNS Hostnames"" bid=""11849"" cve=""CVE-2017-1000385"" cve=""CVE-2017-6168"" cve=""CVE-2015-8539"" cwe=""200"" osvdb=""8230"" osvdb=""17131"" xref=""OSVDB:8230"" xref=""OSVDB:17131"" xref=""CWE:200"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:28:27.000+0000,,,11849,,,,,,"CVE-2017-1000385
CVE-2017-6168
CVE-2015-8539",4.3,4.3,,,CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P,200,HOST-003,,,,,,,HOST-003,10.11.36.29,false,,,fb:69:33:d1:44:a4,,,untrust,2324,el-random(2324/tcp),,false,,false,false,,,Thu Feb 20 05:21:53 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",12258,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","8230
17131",,,,Nessus,,,Err:509,,,,informational,0,,,Additional DNS Hostnames,General,12258,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 05:21:53 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:8230
OSVDB:17131
CWE:200"
,"start_time=""Thu Feb 20 04:47:26 2020"" end_time=""Thu Feb 20 04:47:26 2020"" dest_dns=""HOST-003"" dest_mac=""af:fd:16:4f:9e:d8"" dest_ip=""10.11.36.27"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" dest_port_proto=""el-random(2324/tcp)"" severity_id=""4"" signature_family=""General"" signature_id=""12258"" signature=""Additional DNS Hostnames"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:27:22.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.27,false,,,af:fd:16:4f:9e:d8,,,untrust,2324,el-random(2324/tcp),,false,,false,false,,,Thu Feb 20 04:47:26 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",12258,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,critical,4,,,Additional DNS Hostnames,General,12258,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 04:47:26 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 05:02:01 2020"" end_time=""Thu Feb 20 05:02:01 2020"" dest_ip=""10.11.36.28"" os=""Microsoft Windows XP Professional SP3"" dest_port_proto=""general"" severity_id=""0"" signature_id=""19506"" signature=""Nessus Scan Information"" dest_dns=""HOST-003"" dest_nt_host=""HOST-001"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:27:21.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.28,false,,,,HOST-001,,untrust,,general,,false,,false,false,,,Thu Feb 20 05:02:01 2020,nessus nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,Microsoft Windows XP Professional SP3,19506,,,,Microsoft Windows XP Professional SP3,,,,,Nessus,,,Err:509,,,,informational,0,,,Nessus Scan Information,,19506,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 05:02:01 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,,,Tenable,,
,"start_time=""Thu Feb 20 04:48:38 2020"" end_time=""Thu Feb 20 04:48:38 2020"" dest_dns=""HOST-003"" dest_mac=""e2:64:ae:81:26:f7"" dest_ip=""10.11.36.17"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""5.1"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P"" dest_port_proto=""netbios-ssn(139/tcp)"" severity_id=""0"" signature_family=""Settings"" signature_id=""19506"" signature=""Nessus Scan Information"" bid=""75525"" cve=""CVE-2017-13099"" cve=""CVE-2017-17428"" cve=""CVE-2017-12192"" osvdb=""8230"" osvdb=""17131"" xref=""OSVDB:8230"" xref=""OSVDB:17131"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:26:19.000+0000,,,75525,,,,,,"CVE-2017-13099
CVE-2017-17428
CVE-2017-12192",5.1,5.1,,,CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P,,HOST-003,,,,,,,HOST-003,10.11.36.17,false,,,e2:64:ae:81:26:f7,,,untrust,139,netbios-ssn(139/tcp),,false,,false,false,,,Thu Feb 20 04:48:38 2020,nessus nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",19506,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","8230
17131",,,,Nessus,,,Err:509,,,,informational,0,,,Nessus Scan Information,Settings,19506,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 04:48:38 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:8230
OSVDB:17131"
,"start_time=""Thu Feb 20 04:53:01 2020"" end_time=""Thu Feb 20 04:53:01 2020"" dest_dns=""HOST-003"" dest_mac=""92:90:55:51:61:31"" dest_ip=""10.11.36.21"" os=""Cisco Router"" dest_port_proto=""el-random(2426/tcp)"" severity_id=""2"" signature_family=""Settings"" signature_id=""19506"" signature=""Nessus Scan Information"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:26:19.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.21,false,,,92:90:55:51:61:31,,,untrust,2426,el-random(2426/tcp),,false,,false,false,,,Thu Feb 20 04:53:01 2020,nessus nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,Cisco Router,19506,,,,Cisco Router,,,,,Nessus,,,Err:509,,,,medium,2,,,Nessus Scan Information,Settings,19506,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 04:53:01 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 04:38:06 2020"" end_time=""Thu Feb 20 04:38:06 2020"" dest_ip=""10.11.36.17"" os=""Microsoft Windows XP Professional SP3"" dest_port_proto=""el-random(2324/tcp)"" severity_id=""2"" signature_id=""19506"" signature=""Nessus Scan Information"" dest_nt_host=""HOST-003"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:25:09.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,,10.11.36.17,false,,,,HOST-003,,untrust,2324,el-random(2324/tcp),,false,,false,false,,,Thu Feb 20 04:38:06 2020,nessus nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,Microsoft Windows XP Professional SP3,19506,,,,Microsoft Windows XP Professional SP3,,,,,Nessus,,,Err:509,,,,medium,2,,,Nessus Scan Information,,19506,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 04:38:06 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 04:49:46 2020"" end_time=""Thu Feb 20 04:49:46 2020"" dest_dns=""HOST-003"" dest_nt_host=""HOST-004"" dest_mac=""d9:9d:e8:dc:91:d3"" dest_ip=""10.11.36.21"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""2.6"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:N/A:N"" dest_port_proto=""el-random(2204/tcp)"" severity_id=""3"" signature_id=""12258"" signature=""Additional DNS Hostnames"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:24:41.000+0000,,,,,,,,,,2.6,2.6,,,CVSS2#AV:N/AC:H/Au:N/C:P/I:N/A:N,,HOST-003,,,,,,,HOST-003,10.11.36.21,false,,,d9:9d:e8:dc:91:d3,HOST-004,,untrust,2204,el-random(2204/tcp),,false,,false,false,,,Thu Feb 20 04:49:46 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",12258,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,high,3,,,Additional DNS Hostnames,,12258,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 04:49:46 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 04:45:56 2020"" end_time=""Thu Feb 20 04:45:56 2020"" dest_dns=""HOST-003"" dest_nt_host=""ops-sys-004"" dest_mac=""f0:6c:88:2a:34:52"" dest_ip=""10.11.36.30"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" dest_port_proto=""el-random(827/tcp)"" severity_id=""0"" signature_id=""12258"" signature=""Additional DNS Hostnames"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:24:41.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.30,false,,,f0:6c:88:2a:34:52,ops-sys-004,,untrust,827,el-random(827/tcp),,false,,false,false,,,Thu Feb 20 04:45:56 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",12258,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,informational,0,,,Additional DNS Hostnames,,12258,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 04:45:56 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 04:34:30 2020"" end_time=""Thu Feb 20 04:34:30 2020"" dest_dns=""HOST-003"" dest_mac=""8b:66:79:4a:bf:c5"" dest_ip=""10.11.36.27"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""5.1"" cvss_temporal_score=""4.6"" cvss_temporal_vector=""CVSS2#E:F/RL:OF/RC:C"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P"" dest_port_proto=""microsoft-ds(445/tcp)"" severity_id=""1"" signature_family=""General"" signature_id=""12258"" signature=""Additional DNS Hostnames"" bid=""74398"" cve=""CVE-2012-0053"" cve=""CVE-2017-12373"" cve=""CVE-2017-17382"" osvdb=""8230"" osvdb=""299"" xref=""OSVDB:8230"" xref=""OSVDB:299"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:24:03.000+0000,,,74398,,,,,,"CVE-2012-0053
CVE-2017-12373
CVE-2017-17382",5.1,5.1,4.6,CVSS2#E:F/RL:OF/RC:C,CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P,,HOST-003,,,,,,,HOST-003,10.11.36.27,false,,,8b:66:79:4a:bf:c5,,,untrust,445,microsoft-ds(445/tcp),,false,,false,false,,,Thu Feb 20 04:34:30 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",12258,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","8230
299",,,,Nessus,,,Err:509,,,,low,1,,,Additional DNS Hostnames,General,12258,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 04:34:30 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:8230
OSVDB:299"
,"start_time=""Thu Feb 20 04:57:53 2020"" end_time=""Thu Feb 20 04:57:53 2020"" dest_dns=""HOST-003"" dest_nt_host=""ACME-002"" dest_mac=""fb:69:33:d1:44:a4"" dest_ip=""10.11.36.25"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""4.3"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:N/A:N"" dest_port_proto=""unknown (4105/tcp)"" severity_id=""2"" signature_id=""34418"" signature=""Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness"" bid=""74733"" cve=""CVE-2007-3008"" cve=""CVE-2007-3008"" cve=""CVE-2007-3008"" osvdb=""299"" osvdb=""17131"" xref=""OSVDB:299"" xref=""OSVDB:17131"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:23:36.000+0000,,,74733,,,,,,"CVE-2007-3008
CVE-2007-3008
CVE-2007-3008",4.3,4.3,,,CVSS2#AV:N/AC:H/Au:N/C:P/I:N/A:N,,HOST-003,,,,,,,HOST-003,10.11.36.25,false,,,fb:69:33:d1:44:a4,ACME-002,,untrust,4105,unknown (4105/tcp),,false,,false,false,,,Thu Feb 20 04:57:53 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",34418,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","299
17131",,,,Nessus,,,Err:509,,,,medium,2,,,Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness,,34418,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 04:57:53 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:299
OSVDB:17131"
,"start_time=""Thu Feb 20 04:42:52 2020"" end_time=""Thu Feb 20 04:42:52 2020"" dest_dns=""HOST-003"" dest_nt_host=""ACME-002"" dest_mac=""af:fd:16:4f:9e:d8"" dest_ip=""10.11.36.27"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" dest_port_proto=""el-random(2324/tcp)"" severity_id=""4"" signature_id=""12258"" signature=""Additional DNS Hostnames"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:23:36.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.27,false,,,af:fd:16:4f:9e:d8,ACME-002,,untrust,2324,el-random(2324/tcp),,false,,false,false,,,Thu Feb 20 04:42:52 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",12258,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,critical,4,,,Additional DNS Hostnames,,12258,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 04:42:52 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 04:36:06 2020"" end_time=""Thu Feb 20 04:36:06 2020"" dest_dns=""HOST-003"" dest_nt_host=""ops-sys-002"" dest_mac=""af:fd:16:4f:9e:d8"" dest_ip=""10.11.36.12"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""5.1"" cvss_vector=""CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N"" dest_port_proto=""microsoft-ds(139/tcp)"" severity_id=""1"" signature_id=""34418"" signature=""Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:22:29.000+0000,,,,,,,,,,5.1,5.1,,,CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N,,HOST-003,,,,,,,HOST-003,10.11.36.12,false,,,af:fd:16:4f:9e:d8,ops-sys-002,,untrust,139,microsoft-ds(139/tcp),,false,,false,false,,,Thu Feb 20 04:36:06 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",34418,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,low,1,,,Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness,,34418,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 04:36:06 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Thu Feb 20 05:02:23 2020"" end_time=""Thu Feb 20 05:02:23 2020"" dest_dns=""HOST-003"" dest_nt_host=""HOST-001"" dest_mac=""fb:69:33:d1:44:a4"" dest_ip=""10.11.36.27"" os=""Microsoft Windows 2008 Server R2"" dest_port_proto=""el-random(2204/tcp)"" severity_id=""3"" signature_id=""11620"" signature=""Terminal Services Encryption Level is Medium or Low"" 
---splunk-ta-nessus-end-of-event---

",2020-02-20T05:21:23.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.27,false,,,fb:69:33:d1:44:a4,HOST-001,,untrust,2204,el-random(2204/tcp),,false,,false,false,,,Thu Feb 20 05:02:23 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,Microsoft Windows 2008 Server R2,11620,,,,Microsoft Windows 2008 Server R2,,,,,Nessus,,,Err:509,,,,high,3,,,Terminal Services Encryption Level is Medium or Low,,11620,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Thu Feb 20 05:02:23 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
